dd/mm/yy hh:mm,latitude n,longitude w,Dublin,year,month,day,hour,minute,date,10_min,20_min,30_min,
02/07/2008 15:51,53.617,-6.281,1,2008,7,2,15,51,2008721551,2008721550,2008721540,2008721530,1
28/07/2008 21:22,53.205,-6.171,1,2008,7,28,21,22,20087282122,20087282120,20087282120,2008728210,1
28/07/2008 21:53,53.165,-6.159,1,2008,7,28,21,53,20087282153,20087282150,20087282140,20087282130,1
28/07/2008 21:57,53.092,-6.069,1,2008,7,28,21,57,20087282157,20087282150,20087282140,20087282130,1
28/07/2008 22:22,53.484,-6.115,1,2008,7,28,22,22,20087282222,20087282220,20087282220,2008728220,1
28/07/2008 22:25,53.445,-6.063,1,2008,7,28,22,25,20087282225,20087282220,20087282220,2008728220,1
28/07/2008 22:43,53.577,-6.3,1,2008,7,28,22,43,20087282243,20087282240,20087282240,20087282230,1
28/07/2008 22:44,53.629,-6.273,1,2008,7,28,22,44,20087282244,20087282240,20087282240,20087282230,1
28/07/2008 22:44,53.596,-6.363,1,2008,7,28,22,44,20087282244,20087282240,20087282240,20087282230,1
29/07/2008 12:43,53.226,-6.663,1,2008,7,29,12,43,20087291243,20087291240,20087291240,20087291230,1
29/07/2008 13:14,53.439,-6.706,1,2008,7,29,13,14,20087291314,20087291310,2008729130,2008729130,1
29/07/2008 13:29,53.377,-6.452,1,2008,7,29,13,29,20087291329,20087291320,20087291320,2008729130,1
29/07/2008 13:39,53.506,-6.686,1,2008,7,29,13,39,20087291339,20087291330,20087291320,20087291330,1
29/07/2008 13:41,53.506,-6.698,1,2008,7,29,13,41,20087291341,20087291340,20087291340,20087291330,1
29/07/2008 13:41,53.551,-6.669,1,2008,7,29,13,41,20087291341,20087291340,20087291340,20087291330,1
29/07/2008 13:43,53.569,-6.697,1,2008,7,29,13,43,20087291343,20087291340,20087291340,20087291330,1
29/07/2008 16:06,53.564,-6.743,1,2008,7,29,16,6,2008729166,2008729160,2008729160,2008729160,1
29/07/2008 16:41,53.536,-6.676,1,2008,7,29,16,41,20087291641,20087291640,20087291640,20087291630,1
29/07/2008 16:55,53.549,-6.563,1,2008,7,29,16,55,20087291655,20087291650,20087291640,20087291630,1
29/07/2008 16:59,53.525,-6.561,1,2008,7,29,16,59,20087291659,20087291650,20087291640,20087291630,1
29/07/2008 17:39,53.588,-6.534,1,2008,7,29,17,39,20087291739,20087291730,20087291720,20087291730,1
06/08/2008 16:47,53.528,-6.438,1,2008,8,6,16,47,2008861647,2008861640,2008861640,2008861630,1
06/08/2008 17:19,53.475,-6.571,1,2008,8,6,17,19,2008861719,2008861710,200886170,200886170,1
09/08/2008 14:44,53.351,-6.544,1,2008,8,9,14,44,2008891444,2008891440,2008891440,2008891430,1
09/08/2008 14:48,53.373,-6.684,1,2008,8,9,14,48,2008891448,2008891440,2008891440,2008891430,1
09/08/2008 14:48,53.356,-6.676,1,2008,8,9,14,48,2008891448,2008891440,2008891440,2008891430,1
09/08/2008 14:55,53.363,-6.598,1,2008,8,9,14,55,2008891455,2008891450,2008891440,2008891430,1
09/08/2008 14:56,53.357,-6.602,1,2008,8,9,14,56,2008891456,2008891450,2008891440,2008891430,1
09/08/2008 14:59,53.322,-6.616,1,2008,8,9,14,59,2008891459,2008891450,2008891440,2008891430,1
09/08/2008 14:59,53.329,-6.576,1,2008,8,9,14,59,2008891459,2008891450,2008891440,2008891430,1
09/08/2008 15:00,53.355,-6.526,1,2008,8,9,15,0,200889150,200889150,200889150,200889150,1
09/08/2008 15:03,53.359,-6.583,1,2008,8,9,15,3,200889153,200889150,200889150,200889150,1
09/08/2008 15:08,53.457,-6.531,1,2008,8,9,15,8,200889158,200889150,200889150,200889150,1
09/08/2008 15:15,53.384,-6.57,1,2008,8,9,15,15,2008891515,2008891510,200889150,200889150,1
09/08/2008 15:23,53.39,-6.398,1,2008,8,9,15,23,2008891523,2008891520,2008891520,200889150,1
09/08/2008 15:24,53.412,-6.402,1,2008,8,9,15,24,2008891524,2008891520,2008891520,200889150,1
09/08/2008 15:29,53.411,-6.346,1,2008,8,9,15,29,2008891529,2008891520,2008891520,200889150,1
09/08/2008 15:29,53.408,-6.336,1,2008,8,9,15,29,2008891529,2008891520,2008891520,200889150,1
09/08/2008 15:29,53.421,-6.311,1,2008,8,9,15,29,2008891529,2008891520,2008891520,200889150,1
09/08/2008 15:29,53.594,-6.156,1,2008,8,9,15,29,2008891529,2008891520,2008891520,200889150,1
09/08/2008 15:29,53.608,-6.082,1,2008,8,9,15,29,2008891529,2008891520,2008891520,200889150,1
09/08/2008 15:29,53.586,-6.133,1,2008,8,9,15,29,2008891529,2008891520,2008891520,200889150,1
09/08/2008 15:30,53.305,-6.604,1,2008,8,9,15,30,2008891530,2008891530,2008891520,2008891530,1
09/08/2008 15:30,53.414,-6.381,1,2008,8,9,15,30,2008891530,2008891530,2008891520,2008891530,1
09/08/2008 15:33,53.333,-6.579,1,2008,8,9,15,33,2008891533,2008891530,2008891520,2008891530,1
09/08/2008 15:37,53.4,-6.195,1,2008,8,9,15,37,2008891537,2008891530,2008891520,2008891530,1
09/08/2008 15:37,53.424,-6.205,1,2008,8,9,15,37,2008891537,2008891530,2008891520,2008891530,1
09/08/2008 15:37,53.426,-6.221,1,2008,8,9,15,37,2008891537,2008891530,2008891520,2008891530,1
09/08/2008 15:37,53.403,-6.291,1,2008,8,9,15,37,2008891537,2008891530,2008891520,2008891530,1
09/08/2008 15:39,53.571,-6.094,1,2008,8,9,15,39,2008891539,2008891530,2008891520,2008891530,1
09/08/2008 15:39,53.427,-6.238,1,2008,8,9,15,39,2008891539,2008891530,2008891520,2008891530,1
09/08/2008 15:40,53.405,-6.265,1,2008,8,9,15,40,2008891540,2008891540,2008891540,2008891530,1
09/08/2008 15:50,53.466,-6.182,1,2008,8,9,15,50,2008891550,2008891550,2008891540,2008891530,1
09/08/2008 15:50,53.445,-6.211,1,2008,8,9,15,50,2008891550,2008891550,2008891540,2008891530,1
09/08/2008 15:51,53.462,-6.028,1,2008,8,9,15,51,2008891551,2008891550,2008891540,2008891530,1
09/08/2008 15:53,53.447,-6.236,1,2008,8,9,15,53,2008891553,2008891550,2008891540,2008891530,1
09/08/2008 15:55,53.468,-6.195,1,2008,8,9,15,55,2008891555,2008891550,2008891540,2008891530,1
09/08/2008 15:55,53.461,-6,1,2008,8,9,15,55,2008891555,2008891550,2008891540,2008891530,1
09/08/2008 15:56,53.48,-6,1,2008,8,9,15,56,2008891556,2008891550,2008891540,2008891530,1
09/08/2008 15:56,53.467,-6.017,1,2008,8,9,15,56,2008891556,2008891550,2008891540,2008891530,1
09/08/2008 15:56,53.479,-5.981,1,2008,8,9,15,56,2008891556,2008891550,2008891540,2008891530,1
09/08/2008 15:56,53.518,-6.088,1,2008,8,9,15,56,2008891556,2008891550,2008891540,2008891530,1
09/08/2008 15:58,53.437,-6.201,1,2008,8,9,15,58,2008891558,2008891550,2008891540,2008891530,1
09/08/2008 16:05,53.449,-5.902,1,2008,8,9,16,5,200889165,200889160,200889160,200889160,1
09/08/2008 16:08,53.545,-5.9,1,2008,8,9,16,8,200889168,200889160,200889160,200889160,1
09/08/2008 16:08,53.553,-5.915,1,2008,8,9,16,8,200889168,200889160,200889160,200889160,1
09/08/2008 16:11,53.361,-6.006,1,2008,8,9,16,11,2008891611,2008891610,200889160,200889160,1
09/08/2008 16:11,53.355,-5.985,1,2008,8,9,16,11,2008891611,2008891610,200889160,200889160,1
09/08/2008 16:11,53.381,-6.012,1,2008,8,9,16,11,2008891611,2008891610,200889160,200889160,1
09/08/2008 16:12,53.449,-5.996,1,2008,8,9,16,12,2008891612,2008891610,200889160,200889160,1
09/08/2008 16:13,53.387,-5.992,1,2008,8,9,16,13,2008891613,2008891610,200889160,200889160,1
09/08/2008 16:17,53.401,-5.952,1,2008,8,9,16,17,2008891617,2008891610,200889160,200889160,1
09/08/2008 16:21,53.427,-5.904,1,2008,8,9,16,21,2008891621,2008891620,2008891620,200889160,1
09/08/2008 16:22,53.427,-5.931,1,2008,8,9,16,22,2008891622,2008891620,2008891620,200889160,1
09/08/2008 16:23,53.453,-5.884,1,2008,8,9,16,23,2008891623,2008891620,2008891620,200889160,1
09/08/2008 16:25,53.427,-5.896,1,2008,8,9,16,25,2008891625,2008891620,2008891620,200889160,1
09/08/2008 17:32,53.424,-6.116,1,2008,8,9,17,32,2008891732,2008891730,2008891720,2008891730,1
09/08/2008 17:32,53.412,-6.122,1,2008,8,9,17,32,2008891732,2008891730,2008891720,2008891730,1
09/08/2008 19:27,53.583,-6.312,1,2008,8,9,19,27,2008891927,2008891920,2008891920,200889190,1
09/08/2008 20:03,53.611,-6.018,1,2008,8,9,20,3,200889203,200889200,200889200,200889200,1
09/08/2008 20:03,53.606,-6.009,1,2008,8,9,20,3,200889203,200889200,200889200,200889200,1
12/08/2008 11:42,53.427,-5.936,1,2008,8,12,11,42,20088121142,20088121140,20088121140,20088121130,1
12/08/2008 11:52,53.258,-6.06,1,2008,8,12,11,52,20088121152,20088121150,20088121140,20088121130,1
12/08/2008 11:54,53.248,-6.057,1,2008,8,12,11,54,20088121154,20088121150,20088121140,20088121130,1
12/08/2008 11:54,53.263,-6.062,1,2008,8,12,11,54,20088121154,20088121150,20088121140,20088121130,1
12/08/2008 13:20,53.113,-6.492,1,2008,8,12,13,20,20088121320,20088121320,20088121320,2008812130,1
12/08/2008 13:20,53.113,-6.492,1,2008,8,12,13,20,20088121320,20088121320,20088121320,2008812130,1
13/08/2008 16:45,53.572,-6.529,1,2008,8,13,16,45,20088131645,20088131640,20088131640,20088131630,1
13/08/2008 16:49,53.591,-6.544,1,2008,8,13,16,49,20088131649,20088131640,20088131640,20088131630,1
13/08/2008 16:52,53.587,-6.55,1,2008,8,13,16,52,20088131652,20088131650,20088131640,20088131630,1
13/08/2008 17:00,53.566,-6.667,1,2008,8,13,17,0,2008813170,2008813170,2008813170,2008813170,1
16/08/2008 10:44,53.333,-6.369,1,2008,8,16,10,44,20088161044,20088161040,20088161040,20088161030,1
16/08/2008 11:36,53.557,-6.667,1,2008,8,16,11,36,20088161136,20088161130,20088161120,20088161130,1
16/08/2008 13:51,53.339,-5.95,1,2008,8,16,13,51,20088161351,20088161350,20088161340,20088161330,1
16/08/2008 15:05,53.291,-6.223,1,2008,8,16,15,5,2008816155,2008816150,2008816150,2008816150,1
16/08/2008 15:42,53.602,-6.01,1,2008,8,16,15,42,20088161542,20088161540,20088161540,20088161530,1
02/09/2008 11:50,53.245,-6.567,1,2008,9,2,11,50,2008921150,2008921150,2008921140,2008921130,1
02/09/2008 11:56,53.262,-6.529,1,2008,9,2,11,56,2008921156,2008921150,2008921140,2008921130,1
02/09/2008 11:56,53.278,-6.558,1,2008,9,2,11,56,2008921156,2008921150,2008921140,2008921130,1
02/09/2008 12:20,53.094,-6.175,1,2008,9,2,12,20,2008921220,2008921220,2008921220,200892120,1
02/09/2008 12:20,53.091,-6.2,1,2008,9,2,12,20,2008921220,2008921220,2008921220,200892120,1
02/09/2008 12:37,53.301,-5.883,1,2008,9,2,12,37,2008921237,2008921230,2008921220,2008921230,1
02/09/2008 12:41,53.369,-6.017,1,2008,9,2,12,41,2008921241,2008921240,2008921240,2008921230,1
02/09/2008 12:42,53.157,-6.116,1,2008,9,2,12,42,2008921242,2008921240,2008921240,2008921230,1
02/09/2008 12:44,53.349,-6,1,2008,9,2,12,44,2008921244,2008921240,2008921240,2008921230,1
02/09/2008 12:46,53.1,-6.015,1,2008,9,2,12,46,2008921246,2008921240,2008921240,2008921230,1
02/09/2008 12:46,53.104,-6.016,1,2008,9,2,12,46,2008921246,2008921240,2008921240,2008921230,1
02/09/2008 12:49,53.134,-5.987,1,2008,9,2,12,49,2008921249,2008921240,2008921240,2008921230,1
02/09/2008 12:49,53.109,-5.975,1,2008,9,2,12,49,2008921249,2008921240,2008921240,2008921230,1
02/09/2008 12:49,53.158,-5.957,1,2008,9,2,12,49,2008921249,2008921240,2008921240,2008921230,1
02/09/2008 12:50,53.58,-5.947,1,2008,9,2,12,50,2008921250,2008921250,2008921240,2008921230,1
02/09/2008 12:54,53.162,-5.935,1,2008,9,2,12,54,2008921254,2008921250,2008921240,2008921230,1
02/09/2008 12:56,53.146,-5.948,1,2008,9,2,12,56,2008921256,2008921250,2008921240,2008921230,1
02/09/2008 12:57,53.135,-5.883,1,2008,9,2,12,57,2008921257,2008921250,2008921240,2008921230,1
02/09/2008 12:57,53.14,-5.913,1,2008,9,2,12,57,2008921257,2008921250,2008921240,2008921230,1
02/09/2008 13:01,53.213,-5.923,1,2008,9,2,13,1,200892131,200892130,200892130,200892130,1
02/09/2008 13:01,53.451,-5.894,1,2008,9,2,13,1,200892131,200892130,200892130,200892130,1
02/09/2008 13:03,53.199,-5.878,1,2008,9,2,13,3,200892133,200892130,200892130,200892130,1
02/09/2008 13:05,53.259,-5.96,1,2008,9,2,13,5,200892135,200892130,200892130,200892130,1
02/09/2008 13:05,53.199,-5.88,1,2008,9,2,13,5,200892135,200892130,200892130,200892130,1
02/09/2008 14:11,53.352,-6.746,1,2008,9,2,14,11,2008921411,2008921410,200892140,200892140,1
02/09/2008 14:17,53.513,-6.689,1,2008,9,2,14,17,2008921417,2008921410,200892140,200892140,1
02/09/2008 14:19,53.536,-6.729,1,2008,9,2,14,19,2008921419,2008921410,200892140,200892140,1
02/09/2008 14:25,53.553,-6.718,1,2008,9,2,14,25,2008921425,2008921420,2008921420,200892140,1
02/09/2008 14:31,53.238,-6.774,1,2008,9,2,14,31,2008921431,2008921430,2008921420,2008921430,1
02/09/2008 14:31,53.112,-6.694,1,2008,9,2,14,31,2008921431,2008921430,2008921420,2008921430,1
02/09/2008 14:31,53.1,-6.676,1,2008,9,2,14,31,2008921431,2008921430,2008921420,2008921430,1
02/09/2008 14:31,53.098,-6.737,1,2008,9,2,14,31,2008921431,2008921430,2008921420,2008921430,1
02/09/2008 14:32,53.286,-6.769,1,2008,9,2,14,32,2008921432,2008921430,2008921420,2008921430,1
02/09/2008 14:32,53.247,-6.755,1,2008,9,2,14,32,2008921432,2008921430,2008921420,2008921430,1
02/09/2008 14:33,53.099,-6.672,1,2008,9,2,14,33,2008921433,2008921430,2008921420,2008921430,1
02/09/2008 14:34,53.103,-6.671,1,2008,9,2,14,34,2008921434,2008921430,2008921420,2008921430,1
02/09/2008 14:35,53.096,-6.681,1,2008,9,2,14,35,2008921435,2008921430,2008921420,2008921430,1
02/09/2008 14:35,53.097,-6.661,1,2008,9,2,14,35,2008921435,2008921430,2008921420,2008921430,1
02/09/2008 14:35,53.092,-6.682,1,2008,9,2,14,35,2008921435,2008921430,2008921420,2008921430,1
02/09/2008 14:35,53.504,-6.625,1,2008,9,2,14,35,2008921435,2008921430,2008921420,2008921430,1
02/09/2008 14:36,53.244,-6.727,1,2008,9,2,14,36,2008921436,2008921430,2008921420,2008921430,1
02/09/2008 14:36,53.099,-6.66,1,2008,9,2,14,36,2008921436,2008921430,2008921420,2008921430,1
02/09/2008 14:36,53.144,-6.667,1,2008,9,2,14,36,2008921436,2008921430,2008921420,2008921430,1
02/09/2008 14:37,53.239,-6.692,1,2008,9,2,14,37,2008921437,2008921430,2008921420,2008921430,1
02/09/2008 14:37,53.252,-6.72,1,2008,9,2,14,37,2008921437,2008921430,2008921420,2008921430,1
02/09/2008 14:37,53.105,-6.637,1,2008,9,2,14,37,2008921437,2008921430,2008921420,2008921430,1
02/09/2008 14:38,53.11,-6.644,1,2008,9,2,14,38,2008921438,2008921430,2008921420,2008921430,1
02/09/2008 14:38,53.092,-6.646,1,2008,9,2,14,38,2008921438,2008921430,2008921420,2008921430,1
02/09/2008 14:40,53.097,-6.621,1,2008,9,2,14,40,2008921440,2008921440,2008921440,2008921430,1
02/09/2008 14:42,53.24,-6.704,1,2008,9,2,14,42,2008921442,2008921440,2008921440,2008921430,1
02/09/2008 14:43,53.169,-6.641,1,2008,9,2,14,43,2008921443,2008921440,2008921440,2008921430,1
02/09/2008 14:51,53.096,-6.579,1,2008,9,2,14,51,2008921451,2008921450,2008921440,2008921430,1
02/09/2008 14:51,53.158,-6.581,1,2008,9,2,14,51,2008921451,2008921450,2008921440,2008921430,1
02/09/2008 14:51,53.178,-6.59,1,2008,9,2,14,51,2008921451,2008921450,2008921440,2008921430,1
02/09/2008 14:53,53.102,-6.544,1,2008,9,2,14,53,2008921453,2008921450,2008921440,2008921430,1
02/09/2008 14:54,53.155,-6.603,1,2008,9,2,14,54,2008921454,2008921450,2008921440,2008921430,1
02/09/2008 14:54,53.194,-6.572,1,2008,9,2,14,54,2008921454,2008921450,2008921440,2008921430,1
02/09/2008 14:54,53.184,-6.564,1,2008,9,2,14,54,2008921454,2008921450,2008921440,2008921430,1
02/09/2008 14:56,53.17,-6.543,1,2008,9,2,14,56,2008921456,2008921450,2008921440,2008921430,1
02/09/2008 14:56,53.191,-6.607,1,2008,9,2,14,56,2008921456,2008921450,2008921440,2008921430,1
02/09/2008 14:58,53.535,-6.069,1,2008,9,2,14,58,2008921458,2008921450,2008921440,2008921430,1
02/09/2008 14:58,53.518,-6.012,1,2008,9,2,14,58,2008921458,2008921450,2008921440,2008921430,1
02/09/2008 14:59,53.19,-6.539,1,2008,9,2,14,59,2008921459,2008921450,2008921440,2008921430,1
02/09/2008 15:01,53.513,-6.036,1,2008,9,2,15,1,200892151,200892150,200892150,200892150,1
02/09/2008 15:04,53.5,-5.984,1,2008,9,2,15,4,200892154,200892150,200892150,200892150,1
02/09/2008 15:04,53.511,-6.018,1,2008,9,2,15,4,200892154,200892150,200892150,200892150,1
02/09/2008 15:04,53.54,-5.997,1,2008,9,2,15,4,200892154,200892150,200892150,200892150,1
02/09/2008 15:09,53.165,-6.483,1,2008,9,2,15,9,200892159,200892150,200892150,200892150,1
02/09/2008 15:10,53.511,-5.945,1,2008,9,2,15,10,2008921510,2008921510,200892150,200892150,1
03/09/2008 12:08,53.132,-6.703,1,2008,9,3,12,8,200893128,200893120,200893120,200893120,1
03/09/2008 12:10,53.136,-6.684,1,2008,9,3,12,10,2008931210,2008931210,200893120,200893120,1
03/09/2008 12:10,53.136,-6.698,1,2008,9,3,12,10,2008931210,2008931210,200893120,200893120,1
03/09/2008 12:10,53.138,-6.711,1,2008,9,3,12,10,2008931210,2008931210,200893120,200893120,1
03/09/2008 12:31,53.095,-6.376,1,2008,9,3,12,31,2008931231,2008931230,2008931220,2008931230,1
03/09/2008 12:31,53.197,-6.303,1,2008,9,3,12,31,2008931231,2008931230,2008931220,2008931230,1
03/09/2008 12:31,53.093,-6.363,1,2008,9,3,12,31,2008931231,2008931230,2008931220,2008931230,1
03/09/2008 12:31,53.099,-6.38,1,2008,9,3,12,31,2008931231,2008931230,2008931220,2008931230,1
03/09/2008 12:44,53.1,-6.576,1,2008,9,3,12,44,2008931244,2008931240,2008931240,2008931230,1
03/09/2008 12:47,53.098,-6.53,1,2008,9,3,12,47,2008931247,2008931240,2008931240,2008931230,1
03/09/2008 12:48,53.094,-6.482,1,2008,9,3,12,48,2008931248,2008931240,2008931240,2008931230,1
03/09/2008 12:50,53.103,-6.489,1,2008,9,3,12,50,2008931250,2008931250,2008931240,2008931230,1
03/09/2008 13:13,53.56,-6.77,1,2008,9,3,13,13,2008931313,2008931310,200893130,200893130,1
03/09/2008 13:19,53.539,-6.692,1,2008,9,3,13,19,2008931319,2008931310,200893130,200893130,1
03/09/2008 13:49,53.28,-6.384,1,2008,9,3,13,49,2008931349,2008931340,2008931340,2008931330,1
03/09/2008 14:32,53.101,-6.698,1,2008,9,3,14,32,2008931432,2008931430,2008931420,2008931430,1
03/09/2008 14:36,53.337,-6.347,1,2008,9,3,14,36,2008931436,2008931430,2008931420,2008931430,1
03/09/2008 14:37,53.331,-6.361,1,2008,9,3,14,37,2008931437,2008931430,2008931420,2008931430,1
03/09/2008 14:51,53.365,-6.092,1,2008,9,3,14,51,2008931451,2008931450,2008931440,2008931430,1
03/09/2008 14:54,53.336,-6.071,1,2008,9,3,14,54,2008931454,2008931450,2008931440,2008931430,1
02/10/2008 14:55,53.522,-6.129,1,2008,10,2,14,55,20081021455,20081021450,20081021440,20081021430,1
02/10/2008 14:58,53.518,-6.183,1,2008,10,2,14,58,20081021458,20081021450,20081021440,20081021430,1
08/03/2009 10:53,53.238,-6.25,1,2009,3,8,10,53,2009381053,2009381050,2009381040,2009381030,1
08/03/2009 10:53,53.237,-6.249,1,2009,3,8,10,53,2009381053,2009381050,2009381040,2009381030,1
08/03/2009 12:45,53.249,-6.224,1,2009,3,8,12,45,2009381245,2009381240,2009381240,2009381230,1
27/04/2009 13:58,53.423,-6.663,1,2009,4,27,13,58,20094271358,20094271350,20094271340,20094271330,1
27/04/2009 14:34,53.587,-6.129,1,2009,4,27,14,34,20094271434,20094271430,20094271420,20094271430,1
27/04/2009 14:39,53.57,-6.117,1,2009,4,27,14,39,20094271439,20094271430,20094271420,20094271430,1
27/04/2009 14:43,53.566,-6.128,1,2009,4,27,14,43,20094271443,20094271440,20094271440,20094271430,1
27/04/2009 14:44,53.541,-6.129,1,2009,4,27,14,44,20094271444,20094271440,20094271440,20094271430,1
27/04/2009 14:46,53.55,-6.116,1,2009,4,27,14,46,20094271446,20094271440,20094271440,20094271430,1
27/04/2009 14:46,53.552,-6.093,1,2009,4,27,14,46,20094271446,20094271440,20094271440,20094271430,1
27/04/2009 14:49,53.544,-6.113,1,2009,4,27,14,49,20094271449,20094271440,20094271440,20094271430,1
18/05/2009 14:22,53.498,-5.875,1,2009,5,18,14,22,20095181422,20095181420,20095181420,2009518140,1
20/05/2009 13:26,53.438,-6.477,1,2009,5,20,13,26,20095201326,20095201320,20095201320,2009520130,1
20/05/2009 13:55,53.265,-6.173,1,2009,5,20,13,55,20095201355,20095201350,20095201340,20095201330,1
20/05/2009 14:00,53.493,-6.274,1,2009,5,20,14,0,2009520140,2009520140,2009520140,2009520140,1
20/05/2009 14:39,53.379,-6.744,1,2009,5,20,14,39,20095201439,20095201430,20095201420,20095201430,1
20/05/2009 14:39,53.331,-6.721,1,2009,5,20,14,39,20095201439,20095201430,20095201420,20095201430,1
20/05/2009 14:42,53.373,-6.744,1,2009,5,20,14,42,20095201442,20095201440,20095201440,20095201430,1
20/05/2009 14:44,53.366,-6.723,1,2009,5,20,14,44,20095201444,20095201440,20095201440,20095201430,1
20/05/2009 14:44,53.379,-6.769,1,2009,5,20,14,44,20095201444,20095201440,20095201440,20095201430,1
06/06/2009 06:37,53.412,-6.198,1,2009,6,6,6,37,200966637,200966630,200966620,200966630,1
06/06/2009 11:34,53.401,-5.951,1,2009,6,6,11,34,2009661134,2009661130,2009661120,2009661130,1
06/06/2009 11:40,53.402,-6.028,1,2009,6,6,11,40,2009661140,2009661140,2009661140,2009661130,1
06/06/2009 13:12,53.108,-6.167,1,2009,6,6,13,12,2009661312,2009661310,200966130,200966130,1
10/06/2009 18:16,53.472,-6.501,1,2009,6,10,18,16,20096101816,20096101810,2009610180,2009610180,1
10/06/2009 18:21,53.476,-6.479,1,2009,6,10,18,21,20096101821,20096101820,20096101820,2009610180,1
10/06/2009 18:21,53.476,-6.602,1,2009,6,10,18,21,20096101821,20096101820,20096101820,2009610180,1
10/06/2009 18:26,53.493,-6.476,1,2009,6,10,18,26,20096101826,20096101820,20096101820,2009610180,1
10/06/2009 18:47,53.455,-6.329,1,2009,6,10,18,47,20096101847,20096101840,20096101840,20096101830,1
10/06/2009 18:49,53.442,-6.282,1,2009,6,10,18,49,20096101849,20096101840,20096101840,20096101830,1
10/06/2009 18:52,53.476,-6.337,1,2009,6,10,18,52,20096101852,20096101850,20096101840,20096101830,1
10/06/2009 18:55,53.469,-6.295,1,2009,6,10,18,55,20096101855,20096101850,20096101840,20096101830,1
10/06/2009 18:55,53.459,-6.273,1,2009,6,10,18,55,20096101855,20096101850,20096101840,20096101830,1
10/06/2009 18:55,53.456,-6.262,1,2009,6,10,18,55,20096101855,20096101850,20096101840,20096101830,1
14/06/2009 12:47,53.198,-6.12,1,2009,6,14,12,47,20096141247,20096141240,20096141240,20096141230,1
14/06/2009 14:48,53.585,-6.455,1,2009,6,14,14,48,20096141448,20096141440,20096141440,20096141430,1
14/06/2009 14:51,53.58,-6.448,1,2009,6,14,14,51,20096141451,20096141450,20096141440,20096141430,1
14/06/2009 14:54,53.592,-6.461,1,2009,6,14,14,54,20096141454,20096141450,20096141440,20096141430,1
14/06/2009 14:56,53.601,-6.427,1,2009,6,14,14,56,20096141456,20096141450,20096141440,20096141430,1
14/06/2009 14:56,53.567,-6.364,1,2009,6,14,14,56,20096141456,20096141450,20096141440,20096141430,1
14/06/2009 14:58,53.565,-6.328,1,2009,6,14,14,58,20096141458,20096141450,20096141440,20096141430,1
14/06/2009 15:00,53.618,-6.401,1,2009,6,14,15,0,2009614150,2009614150,2009614150,2009614150,1
14/06/2009 15:00,53.588,-6.337,1,2009,6,14,15,0,2009614150,2009614150,2009614150,2009614150,1
14/06/2009 15:00,53.598,-6.369,1,2009,6,14,15,0,2009614150,2009614150,2009614150,2009614150,1
14/06/2009 15:03,53.591,-6.336,1,2009,6,14,15,3,2009614153,2009614150,2009614150,2009614150,1
14/06/2009 15:04,53.542,-6.3,1,2009,6,14,15,4,2009614154,2009614150,2009614150,2009614150,1
14/06/2009 15:13,53.609,-6.309,1,2009,6,14,15,13,20096141513,20096141510,2009614150,2009614150,1
14/06/2009 15:14,53.614,-6.298,1,2009,6,14,15,14,20096141514,20096141510,2009614150,2009614150,1
14/06/2009 15:16,53.628,-6.306,1,2009,6,14,15,16,20096141516,20096141510,2009614150,2009614150,1
02/07/2009 01:44,53.273,-5.923,1,2009,7,2,1,44,200972144,200972140,200972140,200972130,1
02/07/2009 02:09,53.311,-5.96,1,2009,7,2,2,9,20097229,20097220,20097220,20097220,1
02/07/2009 02:44,53.279,-6.286,1,2009,7,2,2,44,200972244,200972240,200972240,200972230,1
02/07/2009 02:47,53.306,-6.239,1,2009,7,2,2,47,200972247,200972240,200972240,200972230,1
02/07/2009 02:55,53.342,-6.234,1,2009,7,2,2,55,200972255,200972250,200972240,200972230,1
02/07/2009 02:57,53.352,-6.273,1,2009,7,2,2,57,200972257,200972250,200972240,200972230,1
02/07/2009 02:57,53.41,-6.306,1,2009,7,2,2,57,200972257,200972250,200972240,200972230,1
02/07/2009 02:57,53.359,-6.397,1,2009,7,2,2,57,200972257,200972250,200972240,200972230,1
02/07/2009 02:59,53.16,-6.125,1,2009,7,2,2,59,200972259,200972250,200972240,200972230,1
02/07/2009 02:59,53.428,-6.242,1,2009,7,2,2,59,200972259,200972250,200972240,200972230,1
02/07/2009 03:01,53.453,-6.143,1,2009,7,2,3,1,20097231,20097230,20097230,20097230,1
02/07/2009 03:04,53.449,-6.184,1,2009,7,2,3,4,20097234,20097230,20097230,20097230,1
02/07/2009 03:04,53.443,-6.239,1,2009,7,2,3,4,20097234,20097230,20097230,20097230,1
02/07/2009 03:04,53.455,-6.168,1,2009,7,2,3,4,20097234,20097230,20097230,20097230,1
02/07/2009 03:05,53.478,-6.307,1,2009,7,2,3,5,20097235,20097230,20097230,20097230,1
02/07/2009 03:05,53.462,-6.31,1,2009,7,2,3,5,20097235,20097230,20097230,20097230,1
02/07/2009 03:05,53.453,-6.301,1,2009,7,2,3,5,20097235,20097230,20097230,20097230,1
02/07/2009 03:05,53.453,-6.333,1,2009,7,2,3,5,20097235,20097230,20097230,20097230,1
02/07/2009 03:05,53.418,-6.344,1,2009,7,2,3,5,20097235,20097230,20097230,20097230,1
02/07/2009 03:08,53.406,-6.162,1,2009,7,2,3,8,20097238,20097230,20097230,20097230,1
02/07/2009 03:12,53.464,-6.127,1,2009,7,2,3,12,200972312,200972310,20097230,20097230,1
